title,id,serviceURL,type,numViews,owner,fileStorage,featureStorage,access,tags,isHosted,createdDate,modifiedDate,lastViewed,itemURL,size
Kane_Municipalities,580914f32bca4102873df94ce67d63da,http://utility.arcgis.com/usrsvcs/servers/580914f32bca4102873df94ce67d63da/rest/services/KaneGISx/MapServer/10,Feature Service,266,GIS_Krueger,7e-05,0.0,org,"[Kane County, municipalities]",False,2017-06-14,2017-06-14,2023-04-26,https://kanegis.maps.arcgis.com/home/item.html?id=580914f32bca4102873df94ce67d63da,7e-05
Kane_Municipalities,d7dd4f7706ea441899f5f325bd470a79,,Service Definition,1,GIS_Krueger,0.33355,0.0,private,"[Kane County,  municipalities]",False,2018-09-20,2018-09-20,,https://kanegis.maps.arcgis.com/home/item.html?id=d7dd4f7706ea441899f5f325bd470a79,0.33355
Kane_Municipalities_Layer,12feb13ba08c4585adc67af414aea1d5,https://utility.arcgis.com/usrsvcs/servers/12feb13ba08c4585adc67af414aea1d5/rest/services/Kane_Municipalities/FeatureServer,Feature Service,233184,gistsn,0.0001,0.0,public,"[Kane County, municipalities]",False,2018-09-20,2023-03-16,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=12feb13ba08c4585adc67af414aea1d5,0.0001
kane_municipality_05052019,f2822779d62741b7ba02d2dd2a3948fe,,Service Definition,1,KDOT_Lebo,0.33329,0.0,private,"[etsb,  zip]",False,2019-05-15,2019-05-15,,https://kanegis.maps.arcgis.com/home/item.html?id=f2822779d62741b7ba02d2dd2a3948fe,0.33329
kane_nipc_cmap_tazlaz,9f875c30fade45f7bc6c690cca67492a,,Shapefile,1,KDOT_Martin,0.98991,0.0,public,"[Kane, 2020 Plan, Transportation, BUKDOT]",False,2020-02-19,2023-09-05,2020-02-19,https://kanegis.maps.arcgis.com/home/item.html?id=9f875c30fade45f7bc6c690cca67492a,0.98991
kane_nipc_cmap_tazlaz,d5794c89735d4f1c85bd9f111e63f09e,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/kane_nipc_cmap_tazlaz/FeatureServer,Feature Service,330,KDOT_Martin,0.0,5.26563,public,"[Kane, 2020 Plan, Transportation, BUKDOT]",True,2020-02-19,2023-09-05,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=d5794c89735d4f1c85bd9f111e63f09e,5.26563
kane_nipc_popemp_estimates_2020plan_gdb,39f19dda1e124180b81059ea433f8747,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/kane_nipc_popemp_estimates_2020plan_gdb/FeatureServer,Feature Service,260,KDOT_Martin,0.0,3.17188,public,"[Kane, Planning, 2020, BUKDOT]",True,2020-02-07,2023-09-05,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=39f19dda1e124180b81059ea433f8747,3.17188
kane_nipc_popemp_estimates_2020plan_gdb,5e1d7617de854ba6aa3b0c21d847b3dd,,File Geodatabase,0,KDOT_Martin,0.84441,0.0,private,"[Kane, Planning, 2020]",False,2020-02-07,2020-02-07,,https://kanegis.maps.arcgis.com/home/item.html?id=5e1d7617de854ba6aa3b0c21d847b3dd,0.84441
kane_nipc_popemp_estimates_2020plan_gdb,64fbd720db6e474e85fc3475db0a3487,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/kane_nipc_popemp_estimates_2020plan_gdb/FeatureServer,Feature Service,17,KDOT_Martin,0.0,0.00098,public,"[Kane, Planning, 2020]",True,2020-02-07,2020-02-07,2024-05-16,https://kanegis.maps.arcgis.com/home/item.html?id=64fbd720db6e474e85fc3475db0a3487,0.00098
Kane_Org_Dashboard,7e88369944df4fa7b992c817cc921f5b,,Dashboard,55,GIS_Krueger,0.00823,0.0,private,"[Kane, Dashboard, Items]",False,2023-07-20,2023-07-20,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=7e88369944df4fa7b992c817cc921f5b,0.00823
Kane_Parcels,1a5506d92d8a4fa19a9ad75ad44d8825,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Parcels/FeatureServer,Feature Service,96674,gistsn,0.0,724.10938,org,KaneGIS,True,2018-09-03,2023-05-04,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=1a5506d92d8a4fa19a9ad75ad44d8825,724.10938
Kane_Parcels,3d71e4d055b344009bfdfc2343e8f3f1,,Service Definition,2,gistsn,25.4348,0.0,private,[KaneGIS],False,2018-09-03,2018-09-09,,https://kanegis.maps.arcgis.com/home/item.html?id=3d71e4d055b344009bfdfc2343e8f3f1,25.4348
Kane_Parcels,a2f2e1689b804d938fbccfa239d7e365,,File Geodatabase,1,GIS_Krueger,30.80995,0.0,private,KaneGIS,False,2023-05-01,2023-05-01,2023-05-02,https://kanegis.maps.arcgis.com/home/item.html?id=a2f2e1689b804d938fbccfa239d7e365,30.80995
Kane_Parcels_Layer,70e0fc5c3f304b38b8e3466247818b5b,https://utility.arcgis.com/usrsvcs/servers/70e0fc5c3f304b38b8e3466247818b5b/rest/services/Kane_Parcels/FeatureServer,Feature Service,240128,gistsn,9e-05,0.0,public,KaneGIS,False,2018-09-03,2023-03-21,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=70e0fc5c3f304b38b8e3466247818b5b,9e-05
Kane_ParkDist,6afd52b58fd341e78f4955723570e465,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_ParkDist/FeatureServer,Feature Service,59,GIS_Krueger,0.0,0.32813,group,"[Kane County,  Park Districts]",True,2018-09-20,2021-05-03,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=6afd52b58fd341e78f4955723570e465,0.32813
Kane_ParkDist,ef50f6301c964909981a5377f0a2fe92,,Service Definition,1,GIS_Krueger,0.11532,0.0,private,"[Kane County,  Park Districts]",False,2018-09-20,2018-09-20,,https://kanegis.maps.arcgis.com/home/item.html?id=ef50f6301c964909981a5377f0a2fe92,0.11532
Kane_ParkDist_Layer,2b6327aadfa44c6e9b4e1d03c74e1cd5,https://utility.arcgis.com/usrsvcs/servers/2b6327aadfa44c6e9b4e1d03c74e1cd5/rest/services/Kane_ParkDist/FeatureServer,Feature Service,232437,gistsn,9e-05,0.0,public,"[Kane County, Park Districts]",False,2018-09-20,2022-09-01,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=2b6327aadfa44c6e9b4e1d03c74e1cd5,9e-05
Kane_Parks,0486aa3823694e18ba56bfc358bbf83e,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Parks/FeatureServer,Feature Service,57,GIS_Krueger,0.0,1.96094,org,"[Kane County,  Parks]",True,2018-11-19,2019-07-14,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=0486aa3823694e18ba56bfc358bbf83e,1.96094
Kane_Parks,872e741450cb4eaa818f524086b5328c,,Service Definition,1,GIS_Krueger,0.27563,0.0,private,"[Kane County,  Parks]",False,2018-11-19,2018-11-19,,https://kanegis.maps.arcgis.com/home/item.html?id=872e741450cb4eaa818f524086b5328c,0.27563
Kane_Parks_Layer,538e9ab25ecb44d48f703248681ad30c,https://utility.arcgis.com/usrsvcs/servers/538e9ab25ecb44d48f703248681ad30c/rest/services/Kane_Parks/FeatureServer,Feature Service,232778,GIS_Krueger,9e-05,0.0,public,"[Kane County, Parks]",False,2018-11-20,2022-09-01,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=538e9ab25ecb44d48f703248681ad30c,9e-05
Kane_Perennial_Streams_Layer,aed067776bac494f9420c4cfe9d80e93,https://utility.arcgis.com/usrsvcs/servers/aed067776bac494f9420c4cfe9d80e93/rest/services/Perennial_Streams/FeatureServer,Feature Service,19,gistsn,9e-05,0.0,public,"[Kane County Illinois, Perennial Streams]",False,2022-11-03,2024-03-07,2024-06-16,https://kanegis.maps.arcgis.com/home/item.html?id=aed067776bac494f9420c4cfe9d80e93,9e-05
Kane_Precincts,4e7592ab762e447a9f022eb7489c2958,,Shapefile,2,gistsn,0.34921,0.0,private,Kane County Illinois,False,2021-06-28,2021-06-28,,https://kanegis.maps.arcgis.com/home/item.html?id=4e7592ab762e447a9f022eb7489c2958,0.34921
Kane_Precincts,e1d7bbdfc66c45ee8eee9d0470a5a6cb,,Service Definition,1,GIS_Krueger,0.2685,0.0,private,"[Kane County,  Precincts]",False,2018-09-20,2018-09-20,,https://kanegis.maps.arcgis.com/home/item.html?id=e1d7bbdfc66c45ee8eee9d0470a5a6cb,0.2685
Kane_Precincts,e8a710fe097e433298ff7b523009a6a3,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Precincts/FeatureServer,Feature Service,39,GIS_Krueger,0.0,0.875,group,"[Kane County,  Precincts]",True,2018-09-20,2021-03-25,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=e8a710fe097e433298ff7b523009a6a3,0.875
Kane_Precincts_2000,27fc069bb9fe438a8616bc607dc4688b,,Service Definition,1,GIS_Krueger,0.15252,0.0,private,"[Kane County,  Illinois,  Precincts 2000]",False,2021-03-30,2021-03-30,,https://kanegis.maps.arcgis.com/home/item.html?id=27fc069bb9fe438a8616bc607dc4688b,0.15252
Kane_Precincts_2000,88937aa0114e4dfebe1ef7ab5ba191a8,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Precincts_2000/FeatureServer,Feature Service,96,GIS_Krueger,0.0,0.5625,group,"[Kane County,  Illinois,  Precincts 2000]",True,2021-03-30,2021-03-30,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=88937aa0114e4dfebe1ef7ab5ba191a8,0.5625
Kane_Precincts_2000,f19360e71cd648fe9557a99cd60639fb,,CSV Collection,1,GIS_Krueger,0.00877,0.0,private,"[Precincts, 2000]",False,2021-04-15,2021-04-15,,https://kanegis.maps.arcgis.com/home/item.html?id=f19360e71cd648fe9557a99cd60639fb,0.00877
Kane_Precincts_2000_Layer,79a5fe6ed8884a308577699124c61c17,https://utility.arcgis.com/usrsvcs/servers/79a5fe6ed8884a308577699124c61c17/rest/services/Kane_Precincts_2000/FeatureServer,Feature Service,5,gistsn,0.0001,0.0,public,"[Kane County, Precincts, 2000]",False,2021-03-30,2021-04-22,,https://kanegis.maps.arcgis.com/home/item.html?id=79a5fe6ed8884a308577699124c61c17,0.0001
Kane_Precincts_2010,134c64643de4451dbb4164ece4de8c92,,Service Definition,2,GIS_Krueger,0.30127,0.0,private,"[Kane County,   Illinois,   Precincts,   2010]",False,2021-03-31,2021-03-31,,https://kanegis.maps.arcgis.com/home/item.html?id=134c64643de4451dbb4164ece4de8c92,0.30127
Kane_Precincts_2010,2311c31ebdcf4c959f05fa086b40a6f8,,CSV Collection,1,GIS_Krueger,0.0105,0.0,private,"[Precincts, 2010]",False,2021-04-15,2021-04-15,,https://kanegis.maps.arcgis.com/home/item.html?id=2311c31ebdcf4c959f05fa086b40a6f8,0.0105
Kane_Precincts_2010,78dd022b252543dcaec0d4260006300f,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Precincts_2010/FeatureServer,Feature Service,167,GIS_Krueger,0.0,1.1875,group,"[Kane County,   Illinois,   Precincts,   2010]",True,2021-03-31,2021-03-31,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=78dd022b252543dcaec0d4260006300f,1.1875
Kane_Precincts_2010_Layer,8f24649bec004d80a71f86bb48c37863,https://utility.arcgis.com/usrsvcs/servers/8f24649bec004d80a71f86bb48c37863/rest/services/Kane_Precincts_2010/FeatureServer,Feature Service,48,gistsn,0.0001,0.0,public,"[Kane County, Precincts, 2010]",False,2021-03-31,2022-01-31,2024-06-09,https://kanegis.maps.arcgis.com/home/item.html?id=8f24649bec004d80a71f86bb48c37863,0.0001
Kane_Precincts_Current,07cb6f282cef416bb14ee6a40b224271,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Precincts_Current/FeatureServer,Feature Service,53,GIS_Krueger,0.0,1.57813,group,"[Kane County,   Illinois,   Current Precincts]",True,2021-03-30,2021-04-20,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=07cb6f282cef416bb14ee6a40b224271,1.57813
Kane_Precincts_Current,3f79e686743f4210898a966d24da7fac,,Service Definition,2,GIS_Krueger,0.23823,0.0,private,"[Kane County,   Illinois,   Current Precincts]",False,2021-03-30,2021-03-30,,https://kanegis.maps.arcgis.com/home/item.html?id=3f79e686743f4210898a966d24da7fac,0.23823
Kane_Precincts_Current_Layer,03b2e04f56374c7d8e12648c9ad57d46,https://utility.arcgis.com/usrsvcs/servers/03b2e04f56374c7d8e12648c9ad57d46/rest/services/Kane_Precincts_Current/FeatureServer,Feature Service,30,gistsn,0.0001,0.0,public,"[Kane County, Precincts, Layer]",False,2021-03-31,2021-04-07,2024-05-22,https://kanegis.maps.arcgis.com/home/item.html?id=03b2e04f56374c7d8e12648c9ad57d46,0.0001
Kane_Precincts_Layer,1db346a5fb5c4a5abfe52acfc97ad2a2,https://utility.arcgis.com/usrsvcs/servers/1db346a5fb5c4a5abfe52acfc97ad2a2/rest/services/Kane_Precincts/FeatureServer,Feature Service,232682,gistsn,9e-05,0.0,public,"[Kane County, Precincts]",False,2018-09-20,2022-09-01,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=1db346a5fb5c4a5abfe52acfc97ad2a2,9e-05
Kane_Railroads,33a106846b544d41b89e3c8126f689bd,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Railroads/FeatureServer,Feature Service,48,GIS_Krueger,0.0,0.5625,group,"[Kane County,  Railroads]",True,2018-09-20,2019-07-14,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=33a106846b544d41b89e3c8126f689bd,0.5625
Kane_Railroads,7705a4445caf402cab611ed32466c7be,,Service Definition,1,GIS_Krueger,0.13671,0.0,private,"[Kane County,  Railroads]",False,2018-09-20,2018-09-20,,https://kanegis.maps.arcgis.com/home/item.html?id=7705a4445caf402cab611ed32466c7be,0.13671
Kane_Railroads_Layer,073cfc1893a1484a893884dcbe7df104,https://utility.arcgis.com/usrsvcs/servers/073cfc1893a1484a893884dcbe7df104/rest/services/Kane_Railroads/FeatureServer,Feature Service,232670,gistsn,9e-05,0.0,public,"[Kane County, Railroads]",False,2018-09-20,2022-09-01,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=073cfc1893a1484a893884dcbe7df104,9e-05
Kane_Rich_Harvest_Golf_Course,20b06d3f64734180ba089105e1476ca0,,Web Map,74,gistsn,0.05465,0.0,group,KaneGIS,False,2022-08-03,2022-08-03,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=20b06d3f64734180ba089105e1476ca0,0.05465
Kane_Rich_Harvest_Golf_Course,d2cc57cc765c455792af3b35098e8e20,https://kanegis.maps.arcgis.com/apps/View/index.html?appid=d2cc57cc765c455792af3b35098e8e20,Web Mapping Application,69,gistsn,0.00257,0.0,group,KaneGIS,False,2022-08-03,2022-08-03,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=d2cc57cc765c455792af3b35098e8e20,0.00257
Kane_Sales_BOR,361084a896a34452a9e8a424682c64cd,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Sales_BOR/FeatureServer,Feature Service,138,gistsn,0.0,215.52344,group,KaneGIS,True,2018-09-03,2021-06-01,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=361084a896a34452a9e8a424682c64cd,215.52344
Kane_Sales_BOR,d0cae96c22ce4fd997a513c31aae8657,,Service Definition,3,gistsn,13.59338,0.0,private,[KaneGIS],False,2018-09-03,2018-09-09,,https://kanegis.maps.arcgis.com/home/item.html?id=d0cae96c22ce4fd997a513c31aae8657,13.59338
Kane_Sales_BOR_Layer,6c81d96bb60b44a9aea082a1b2d87a2e,https://utility.arcgis.com/usrsvcs/servers/6c81d96bb60b44a9aea082a1b2d87a2e/rest/services/Kane_Sales_BOR/FeatureServer,Feature Service,232850,gistsn,9e-05,0.0,public,[KaneGIS],False,2018-09-03,2022-09-01,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=6c81d96bb60b44a9aea082a1b2d87a2e,9e-05
Kane_Sales_Map,d3d1dc358ca746ec86b573ad83fdbfb5,,Web Map,156,gistsn,0.00628,0.0,private,Kane County Illinois,False,2023-03-31,2023-06-21,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=d3d1dc358ca746ec86b573ad83fdbfb5,0.00628
Kane_SanitaryDistricts,538f017c7eb3419fa599230aa54a347e,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_SanitaryDistricts/FeatureServer,Feature Service,40,GIS_Krueger,0.0,0.70313,group,"[Kane County,  Sanitary,  Districts]",True,2021-08-06,2022-08-30,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=538f017c7eb3419fa599230aa54a347e,0.70313
Kane_SanitaryDistricts,5f0c0d20ac50483e8814cb5a9491da56,,Service Definition,1,GIS_Krueger,0.18583,0.0,private,"[Kane County,  Sanitary,  Districts]",False,2021-08-06,2021-08-06,,https://kanegis.maps.arcgis.com/home/item.html?id=5f0c0d20ac50483e8814cb5a9491da56,0.18583
Kane_SanitaryDistricts_Layer,f72e8f9393904283bdbbe3760c945081,https://utility.arcgis.com/usrsvcs/servers/f72e8f9393904283bdbbe3760c945081/rest/services/Kane_SanitaryDistricts/FeatureServer,Feature Service,118741,GIS_Krueger,0.0001,0.0,public,"[Kane County, Sanitary, Utility]",False,2021-08-06,2022-09-01,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=f72e8f9393904283bdbbe3760c945081,0.0001
Kane_SchoolDist,3e1844daa0ea4ccd8a8d8f78204bbb4f,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_SchoolDist/FeatureServer,Feature Service,32,GIS_Krueger,0.0,0.25781,group,"[Kane County,  School District]",True,2018-09-20,2019-07-14,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=3e1844daa0ea4ccd8a8d8f78204bbb4f,0.25781
Kane_SchoolDist,fd835d18352e48b5b9cde871d39a0fff,,Service Definition,1,GIS_Krueger,0.12015,0.0,private,"[Kane County,  School District]",False,2018-09-20,2018-09-20,,https://kanegis.maps.arcgis.com/home/item.html?id=fd835d18352e48b5b9cde871d39a0fff,0.12015
Kane_SchoolDist_Layer,a27424dc156549bfa67f4816dd4eb708,https://utility.arcgis.com/usrsvcs/servers/a27424dc156549bfa67f4816dd4eb708/rest/services/Kane_SchoolDist/FeatureServer,Feature Service,232566,gistsn,9e-05,0.0,public,"[Kane County, School Districts]",False,2018-09-20,2022-09-01,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=a27424dc156549bfa67f4816dd4eb708,9e-05
Kane_SchoolsK_12,351aaf3ddb964c76a5995c116fd579ec,,Shapefile,1,GIS_Krueger,0.02414,0.0,private,"[Kane County, Kane County Schools]",False,2019-06-04,2019-06-04,,https://kanegis.maps.arcgis.com/home/item.html?id=351aaf3ddb964c76a5995c116fd579ec,0.02414
Kane_SchoolsK_12,db5ef13dc4ed4ff4b909f5ad65158913,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_SchoolsK_12/FeatureServer,Feature Service,35,GIS_Krueger,0.0,0.10156,group,"[Kane County, Kane County Schools]",True,2019-06-04,2019-06-18,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=db5ef13dc4ed4ff4b909f5ad65158913,0.10156
Kane_SchoolsK_12_Layer,1c521f53891f4f709b67f5edc5e808ec,https://utility.arcgis.com/usrsvcs/servers/1c521f53891f4f709b67f5edc5e808ec/rest/services/Kane_SchoolsK_12/FeatureServer,Feature Service,1208,GIS_Krueger,9e-05,0.0,public,"[Kane County, K_12_School_Layer]",False,2019-06-17,2019-06-18,2024-06-24,https://kanegis.maps.arcgis.com/home/item.html?id=1c521f53891f4f709b67f5edc5e808ec,9e-05
Kane_SDE_Locations_Parks,ba604f6059914a1ca01b13719dd7626f,http://gisarcgis2/arcgis/rest/services/Kane_SDE_Locations_Parks/MapServer/0,Feature Service,336,GIS_Krueger,7e-05,0.0,org,[Parks],False,2017-05-18,2017-05-18,,https://kanegis.maps.arcgis.com/home/item.html?id=ba604f6059914a1ca01b13719dd7626f,7e-05
Kane_SDE_Parcels,dd9c470fbadd469fa4b6be85814c78fd,http://gisarcgis2/arcgis/rest/services/Kane_SDE_Parcels/MapServer/0,Feature Service,4422,GIS_Krueger,6e-05,0.0,group,"[Kane County Illinois, Parcel (Weekly)]",False,2019-02-22,2019-02-22,2023-04-23,https://kanegis.maps.arcgis.com/home/item.html?id=dd9c470fbadd469fa4b6be85814c78fd,6e-05
Kane_Sections,48491500ece246e888c5aeca8681fb85,,Service Definition,1,GIS_Krueger,0.11399,0.0,private,"[Kane County,  Illinois,  Sections]",False,2019-06-05,2019-06-05,,https://kanegis.maps.arcgis.com/home/item.html?id=48491500ece246e888c5aeca8681fb85,0.11399
Kane_Sections,d5c1fa0dd2b94ebb84774a27ee718ce1,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Sections/FeatureServer,Feature Service,1090,GIS_Krueger,0.0,0.39063,public,"[Kane County,  Illinois,  Sections]",True,2019-06-05,2019-07-14,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=d5c1fa0dd2b94ebb84774a27ee718ce1,0.39063
Kane_Sections_Layer,25d2267a306c4d7383c458ed3be5ea0f,https://utility.arcgis.com/usrsvcs/servers/25d2267a306c4d7383c458ed3be5ea0f/rest/services/Kane_Sections/FeatureServer,Feature Service,69,GIS_Krueger,9e-05,0.0,public,"[Kane County, Sections]",False,2019-06-05,2022-09-01,2024-05-17,https://kanegis.maps.arcgis.com/home/item.html?id=25d2267a306c4d7383c458ed3be5ea0f,9e-05
Kane_Sheriff_Crimes,17b5839fa072435c80a406522ff4cbc2,,Web Map,76,gistsn,0.00277,0.0,private,[Kane County],False,2019-03-04,2019-03-04,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=17b5839fa072435c80a406522ff4cbc2,0.00277
Kane_Soils,aaef4b02465f456fbbfadc783b8daf61,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Soils/FeatureServer,Feature Service,36,GIS_Krueger,0.0,162.25781,group,"[Kane County,  NRCS Soils]",True,2018-09-19,2022-03-15,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=aaef4b02465f456fbbfadc783b8daf61,162.25781
Kane_Soils,d3f8565392f247c589a1dd5baaffcb11,,Service Definition,1,GIS_Krueger,19.00046,0.0,private,"[Kane County,  NRCS Soils]",False,2018-09-19,2018-09-19,,https://kanegis.maps.arcgis.com/home/item.html?id=d3f8565392f247c589a1dd5baaffcb11,19.00046
Kane_Soils_Layer,149d9d3f45224087ae1ac959e0031405,https://utility.arcgis.com/usrsvcs/servers/149d9d3f45224087ae1ac959e0031405/rest/services/Kane_Soils/FeatureServer,Feature Service,232521,gistsn,9e-05,0.0,public,"[Kane County, Soils]",False,2018-09-19,2022-09-01,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=149d9d3f45224087ae1ac959e0031405,9e-05
Kane_StateRep,57b50f4c3734453fbf661c67909c6b12,,Shapefile,1,GIS_Krueger,0.07155,0.0,private,"[Kane, State Representative]",False,2021-04-19,2021-04-19,,https://kanegis.maps.arcgis.com/home/item.html?id=57b50f4c3734453fbf661c67909c6b12,0.07155
Kane_StateRep,cf5b49da494242fc926bfcaf9d54b942,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_StateRep/FeatureServer,Feature Service,21,GIS_Krueger,0.0,0.1875,group,"[Kane, State Representative]",True,2021-04-19,2021-04-19,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=cf5b49da494242fc926bfcaf9d54b942,0.1875
Kane_StateRep_CSV,99e8b028c43642cf8f61386ae7c87253,,CSV Collection,1,GIS_Krueger,0.00097,0.0,private,"[Kane, State Representative]",False,2021-04-19,2021-04-19,,https://kanegis.maps.arcgis.com/home/item.html?id=99e8b028c43642cf8f61386ae7c87253,0.00097
Kane_StateRep_Layer,45b234418d5343bd877a1492c4041371,https://utility.arcgis.com/usrsvcs/servers/45b234418d5343bd877a1492c4041371/rest/services/Kane_StateRep/FeatureServer,Feature Service,20,gistsn,9e-05,0.0,group,"[Kane County, State Representative]",False,2021-04-19,2021-04-20,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=45b234418d5343bd877a1492c4041371,9e-05
Kane_StateRepresentative,96b706d0bc0f451b9a881be1153c9a3f,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_StateRepresentative/FeatureServer,Feature Service,79,GIS_Krueger,0.0,0.23438,private,"[Kane County,  Illinois,  State Representative]",True,2019-10-09,2019-10-09,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=96b706d0bc0f451b9a881be1153c9a3f,0.23438
Kane_StateRepresentative,f8eec0d69951400c8e18d51bd74b8778,,Service Definition,1,GIS_Krueger,0.09377,0.0,private,"[Kane County,  Illinois,  State Representative]",False,2019-10-09,2019-10-09,,https://kanegis.maps.arcgis.com/home/item.html?id=f8eec0d69951400c8e18d51bd74b8778,0.09377
Kane_StateSenate,66f13d00e0f64e32a33b7d7ce3c36501,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_StateSenate/FeatureServer,Feature Service,45,GIS_Krueger,0.0,0.21875,private,"[Kane County,  Illinois,  State Senate]",True,2019-10-09,2019-10-09,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=66f13d00e0f64e32a33b7d7ce3c36501,0.21875
Kane_StateSenate,9f80a01664f34fd9b5e2a6645d27b113,,Service Definition,1,GIS_Krueger,0.08996,0.0,private,"[Kane County,  Illinois,  State Senate]",False,2019-10-09,2019-10-09,,https://kanegis.maps.arcgis.com/home/item.html?id=9f80a01664f34fd9b5e2a6645d27b113,0.08996
Kane_Storm_Flow_Network,3d69d298e5c14dc08f033b4f3bd10356,https://gisarcgis4/arcgis/rest/services/Kane_Storm_Flow_Network/MapServer/0,Feature Service,5,GIS_Krueger,7e-05,0.0,private,"[Kane County, Flow Network]",False,2021-05-07,2021-05-07,,https://kanegis.maps.arcgis.com/home/item.html?id=3d69d298e5c14dc08f033b4f3bd10356,7e-05
Kane_Storm_Flow_Network,9528112486f64f539ae5d0bcceca7e2d,https://gisarcgis4/arcgis/rest/services/Kane_Storm_Flow_Network/MapServer/0,Feature Service,49,WTR_Linke,7e-05,0.0,org,"[Kane County, Flow Network]",False,2020-12-11,2020-12-11,2024-02-09,https://kanegis.maps.arcgis.com/home/item.html?id=9528112486f64f539ae5d0bcceca7e2d,7e-05
Kane_Subdivisions,56d3a2a71cf24ceeaa08f7b5924b419a,,Service Definition,2,GIS_Krueger,2.7948,0.0,private,"[Kane County,   Subs]",False,2018-11-19,2020-10-26,,https://kanegis.maps.arcgis.com/home/item.html?id=56d3a2a71cf24ceeaa08f7b5924b419a,2.7948
Kane_Subdivisions,ed5d5eeacb614fe1bff6fd7ba22e1276,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Kane_Subdivisions/FeatureServer,Feature Service,510,GIS_Krueger,0.0,17.63281,group,"[Kane County,   Subs]",True,2018-11-19,2021-04-19,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=ed5d5eeacb614fe1bff6fd7ba22e1276,17.63281
